voice_alpha,voice_method,music_alpha,music_method,voice_affects_file,music_affects_file,deployable,robust_objective,joint_selection_objective,mean_total,worst_total,unseen_total,mean_ads,mean_file_eer,mean_voice_eer,worst_voice_eer,mean_music_eer,worst_music_eer,voice_unseen_eer,music_unseen_eer
0.15,rank,0.0,probability,True,False,False,0.862831787109375,0.8319197509765625,0.8749527994791667,0.8470703125,0.8598307291666667,0.8643229166666666,0.13802083333333337,0.30208333333333337,0.375,0.02083333333333335,0.02083333333333335,0.375,0.4
0.2,rank,0.0,probability,False,False,False,0.8740961100260417,0.8413672770182292,0.8845621744791667,0.8611328125,0.8710807291666667,0.875,0.12083333333333335,0.29166666666666663,0.35416666666666663,0.02083333333333335,0.02083333333333335,0.375,0.4
0.2,rank,0.0,probability,True,False,False,0.8655922037760417,0.8354145426432292,0.8768277994791667,0.8508203124999999,0.8635807291666666,0.8664062499999999,0.13802083333333337,0.29166666666666663,0.35416666666666663,0.02083333333333335,0.02083333333333335,0.375,0.4
0.25,rank,0.0,probability,False,False,False,0.8755700683593749,0.8458990478515623,0.8854996744791667,0.8648828124999999,0.8710807291666667,0.8760416666666666,0.12083333333333335,0.28645833333333337,0.33333333333333337,0.02083333333333335,0.02083333333333335,0.32499999999999996,0.4
0.25,rank,0.0,probability,True,False,False,0.8670661621093748,0.8399463134765623,0.8777652994791667,0.8545703124999999,0.8635807291666666,0.8674479166666667,0.13802083333333337,0.28645833333333337,0.33333333333333337,0.02083333333333335,0.02083333333333335,0.32499999999999996,0.4
0.3,rank,0.0,probability,False,False,False,0.8775804850260417,0.8477438395182291,0.8873746744791667,0.8686328124999999,0.8710807291666667,0.878125,0.12083333333333335,0.27604166666666663,0.3125,0.02083333333333335,0.02083333333333335,0.35,0.4
0.3,rank,0.0,probability,True,False,False,0.8690765787760416,0.8417911051432291,0.8796402994791666,0.8583203124999998,0.8635807291666666,0.86953125,0.13802083333333337,0.27604166666666663,0.3125,0.02083333333333335,0.02083333333333335,0.35,0.4
0.4,rank,0.0,probability,False,False,False,0.878116943359375,0.8495568603515625,0.8883121744791667,0.8686328124999999,0.8710807291666667,0.8791666666666667,0.12083333333333335,0.27083333333333337,0.3125,0.02083333333333335,0.02083333333333335,0.32499999999999996,0.4
0.4,rank,0.0,probability,True,False,False,0.8696130371093749,0.8436041259765624,0.8805777994791666,0.8583203124999998,0.8635807291666666,0.8705729166666666,0.13802083333333337,0.27083333333333337,0.3125,0.02083333333333335,0.02083333333333335,0.32499999999999996,0.4
0.5,rank,0.0,probability,False,False,False,0.8806898600260417,0.8502954020182291,0.8901871744791666,0.8686328124999999,0.8785807291666667,0.8812499999999999,0.12083333333333335,0.2604166666666667,0.3125,0.02083333333333335,0.02083333333333335,0.3625,0.4
